# sampleTime, q_w, q_x, q_y, q_z, systemTime, omega_x, omega_y, omega_z, alpha_x, alpha_y, alpha_z, p_x, p_y, p_z, v_x, v_y, v_z, a_x, a_y, a_z
12.24038, 0.046713322, 0.70859313, -0.048791215, -0.70237672, 12.24038422991856, 0.01433562, 0.074306726, -0.46396771, 0.045292713, 0.57281893, 0.68384326, 0, 0, 0, 0, 0, 0, 0.0005761683, -0.16230869, -0.21155216
12.24038, 0.046713322, 0.70859313, -0.048791215, -0.70237672, 12.24038422991856, 0.01433562, 0.074306726, -0.46396771, 0.045292713, 0.57281893, 0.68384326, 0, 0, 0, 0, 0, 0, 0.0005761683, -0.16230869, -0.21155216
12.25, 0.045130223, 0.70896673, -0.047256209, -0.70220816, 12.24999959380543, 0.01441426, 0.082256474, -0.45423591, 0.040174298, 0.61324364, 0.73601693, 0, 0, 0, 0, 0, 0, 0.00074800849, -0.16788578, -0.2228217
12.25, 0.045130223, 0.70896673, -0.047256209, -0.70220816, 12.24999959380543, 0.01441426, 0.082256474, -0.45423591, 0.040174298, 0.61324364, 0.73601693, 0, 0, 0, 0, 0, 0, 0.00074800849, -0.16788578, -0.2228217
12.25, 0.045130223, 0.70896673, -0.047256209, -0.70220816, 12.24999959380543, 0.01441426, 0.082256474, -0.45423591, 0.040174298, 0.61324364, 0.73601693, 0, 0, 0, 0, 0, 0, 0.00074800849, -0.16788578, -0.2228217
12.25962, 0.043582071, 0.70936209, -0.045753088, -0.70200616, 12.25961530765988, 0.01441493, 0.090616778, -0.44397521, 0.034497958, 0.65528095, 0.79032654, 0, 0, 0, 0, 0, 0, 0.00091904402, -0.17345905, -0.23408332
12.25962, 0.043582071, 0.70936209, -0.045753088, -0.70200616, 12.25961530765988, 0.01441493, 0.090616778, -0.44397521, 0.034497958, 0.65528095, 0.79032654, 0, 0, 0, 0, 0, 0, 0.00091904402, -0.17345905, -0.23408332
12.25962, 0.043582071, 0.70936209, -0.045753088, -0.70200616, 12.25961530765988, 0.01441493, 0.090616778, -0.44397521, 0.034497958, 0.65528095, 0.79032654, 0, 0, 0, 0, 0, 0, 0.00091904402, -0.17345905, -0.23408332
12.26923, 0.042070977, 0.70978081, -0.044283416, -0.70176947, 12.26923068797641, 0.01433434, 0.099387452, -0.43318751, 0.028287588, 0.69815308, 0.84572893, 0, 0, 0, 0, 0, 0, 0.0010898113, -0.17903423, -0.24533665
12.26923, 0.042070977, 0.70978081, -0.044283416, -0.70176947, 12.26923068797641, 0.01433434, 0.099387452, -0.43318751, 0.028287588, 0.69815308, 0.84572893, 0, 0, 0, 0, 0, 0, 0.0010898113, -0.17903423, -0.24533665
12.26923, 0.042070977, 0.70978081, -0.044283416, -0.70176947, 12.26923068797641, 0.01433434, 0.099387452, -0.43318751, 0.028287588, 0.69815308, 0.84572893, 0, 0, 0, 0, 0, 0, 0.0010898113, -0.17903423, -0.24533665
12.27885, 0.040598992, 0.71022409, -0.042848676, -0.70149666, 12.27884632558622, 0.01416964, 0.1085685, -0.42187461, 0.021582047, 0.7410441, 0.90113306, 0, 0, 0, 0, 0, 0, 0.0012600124, -0.18460846, -0.25658143
12.27885, 0.040598992, 0.71022409, -0.042848676, -0.70149666, 12.27884632558622, 0.01416964, 0.1085685, -0.42187461, 0.021582047, 0.7410441, 0.90113306, 0, 0, 0, 0, 0, 0, 0.0012600124, -0.18460846, -0.25658143
12.27885, 0.040598992, 0.71022409, -0.042848676, -0.70149666, 12.27884632558622, 0.01416964, 0.1085685, -0.42187461, 0.021582047, 0.7410441, 0.90113306, 0, 0, 0, 0, 0, 0, 0.0012600124, -0.18460846, -0.25658143
12.28846, 0.039168198, 0.71069354, -0.0414504, -0.70118648, 12.28846163384926, 0.01391841, 0.11816, -0.4100391, 0.014419734, 0.78388262, 0.95640767, 0, 0, 0, 0, 0, 0, 0.0014296174, -0.19018078, -0.2678172
12.28846, 0.039168198, 0.71069354, -0.0414504, -0.70118648, 12.28846163384926, 0.01391841, 0.11816, -0.4100391, 0.014419734, 0.78388262, 0.95640767, 0, 0, 0, 0, 0, 0, 0.0014296174, -0.19018078, -0.2678172
12.28846, 0.039168198, 0.71069354, -0.0414504, -0.70118648, 12.28846163384926, 0.01391841, 0.11816, -0.4100391, 0.014419734, 0.78388262, 0.95640767, 0, 0, 0, 0, 0, 0, 0.0014296174, -0.19018078, -0.2678172
12.29808, 0.037780639, 0.71119058, -0.040090069, -0.70083767, 12.29807720338337, 0.01357873, 0.1281624, -0.39768311, 0.0068388134, 0.82666653, 1.0115174, 0, 0, 0, 0, 0, 0, 0.0015986264, -0.19575596, -0.27904356
12.29808, 0.037780639, 0.71119058, -0.040090069, -0.70083767, 12.29807720338337, 0.01357873, 0.1281624, -0.39768311, 0.0068388134, 0.82666653, 1.0115174, 0, 0, 0, 0, 0, 0, 0.0015986264, -0.19575596, -0.27904356
12.29808, 0.037780639, 0.71119058, -0.040090069, -0.70083767, 12.29807720338337, 0.01357873, 0.1281624, -0.39768311, 0.0068388134, 0.82666653, 1.0115174, 0, 0, 0, 0, 0, 0, 0.0015986264, -0.19575596, -0.27904356
12.30769, 0.036438372, 0.71171659, -0.038769178, -0.70044893, 12.30769244734774, 0.01314916, 0.1385763, -0.38480949, -0.0011197662, 0.8694278, 1.0664637, 0, 0, 0, 0, 0, 0, 0.0017670095, -0.20132542, -0.29026008
12.30769, 0.036438372, 0.71171659, -0.038769178, -0.70044893, 12.30769244734774, 0.01314916, 0.1385763, -0.38480949, -0.0011197662, 0.8694278, 1.0664637, 0, 0, 0, 0, 0, 0, 0.0017670095, -0.20132542, -0.29026008
12.30769, 0.036438372, 0.71171659, -0.038769178, -0.70044893, 12.30769244734774, 0.01314916, 0.1385763, -0.38480949, -0.0011197662, 0.8694278, 1.0664637, 0, 0, 0, 0, 0, 0, 0.0017670095, -0.20132542, -0.29026008
12.31731, 0.035143413, 0.71227312, -0.037489206, -0.70001894, 12.31730795616724, 0.01262878, 0.1494025, -0.3714211, -0.0094132163, 0.91216558, 1.1212037, 0, 0, 0, 0, 0, 0, 0.0019347966, -0.20689869, -0.30146646
12.31731, 0.035143413, 0.71227312, -0.037489206, -0.70001894, 12.31730795616724, 0.01262878, 0.1494025, -0.3714211, -0.0094132163, 0.91216558, 1.1212037, 0, 0, 0, 0, 0, 0, 0.0019347966, -0.20689869, -0.30146646
12.31731, 0.035143413, 0.71227312, -0.037489206, -0.70001894, 12.31730795616724, 0.01262878, 0.1494025, -0.3714211, -0.0094132163, 0.91216558, 1.1212037, 0, 0, 0, 0, 0, 0, 0.0019347966, -0.20689869, -0.30146646
12.32692, 0.033897787, 0.71286172, -0.036251642, -0.69954634, 12.32692314281959, 0.01201721, 0.160642, -0.357521, -0.017996587, 0.9549163, 1.1757416, 0, 0, 0, 0, 0, 0, 0.0021018684, -0.21247101, -0.31266198
12.32692, 0.033897787, 0.71286172, -0.036251642, -0.69954634, 12.32692314281959, 0.01201721, 0.160642, -0.357521, -0.017996587, 0.9549163, 1.1757416, 0, 0, 0, 0, 0, 0, 0.0021018684, -0.21247101, -0.31266198
12.32692, 0.033897787, 0.71286172, -0.036251642, -0.69954634, 12.32692314281959, 0.01201721, 0.160642, -0.357521, -0.017996587, 0.9549163, 1.1757416, 0, 0, 0, 0, 0, 0, 0.0021018684, -0.21247101, -0.31266198
12.33654, 0.032703478, 0.71348369, -0.035057947, -0.69902974, 12.3365385975552, 0.01131463, 0.17229611, -0.34311271, -0.026822345, 0.99767989, 1.2300316, 0, 0, 0, 0, 0, 0, 0.0022683591, -0.21804047, -0.32384637
12.33654, 0.032703478, 0.71348369, -0.035057947, -0.69902974, 12.3365385975552, 0.01131463, 0.17229611, -0.34311271, -0.026822345, 0.99767989, 1.2300316, 0, 0, 0, 0, 0, 0, 0.0022683591, -0.21804047, -0.32384637
12.33654, 0.032703478, 0.71348369, -0.035057947, -0.69902974, 12.3365385975552, 0.01131463, 0.17229611, -0.34311271, -0.026822345, 0.99767989, 1.2300316, 0, 0, 0, 0, 0, 0, 0.0022683591, -0.21804047, -0.32384637
12.34615, 0.031562474, 0.71414042, -0.0339096, -0.69846803, 12.34615373318774, 0.0105218, 0.18436641, -0.3281996, -0.035841547, 1.0404967, 1.2840782, 0, 0, 0, 0, 0, 0, 0.0024342239, -0.22361088, -0.33501875
12.34615, 0.031562474, 0.71414042, -0.0339096, -0.69846803, 12.34615373318774, 0.0105218, 0.18436641, -0.3281996, -0.035841547, 1.0404967, 1.2840782, 0, 0, 0, 0, 0, 0, 0.0024342239, -0.22361088, -0.33501875
12.34615, 0.031562474, 0.71414042, -0.0339096, -0.69846803, 12.34615373318774, 0.0105218, 0.18436641, -0.3281996, -0.035841547, 1.0404967, 1.2840782, 0, 0, 0, 0, 0, 0, 0.0024342239, -0.22361088, -0.33501875
12.35577, 0.030476714, 0.71483338, -0.032808051, -0.69785964, 12.35576913980987, 0.0096400892, 0.19685461, -0.3127858, -0.045001961, 1.0833681, 1.3378299, 0, 0, 0, 0, 0, 0, 0.002599299, -0.22918034, -0.34617928
12.35577, 0.030476714, 0.71483338, -0.032808051, -0.69785964, 12.35576913980987, 0.0096400892, 0.19685461, -0.3127858, -0.045001961, 1.0833681, 1.3378299, 0, 0, 0, 0, 0, 0, 0.002599299, -0.22918034, -0.34617928
12.35577, 0.030476714, 0.71483338, -0.032808051, -0.69785964, 12.35576913980987, 0.0096400892, 0.19685461, -0.3127858, -0.045001961, 1.0833681, 1.3378299, 0, 0, 0, 0, 0, 0, 0.002599299, -0.22918034, -0.34617928
12.36538, 0.029448137, 0.71556413, -0.031754781, -0.69720334, 12.36538423008704, 0.0086714821, 0.20976301, -0.2968753, -0.054250598, 1.126339, 1.3912928, 0, 0, 0, 0, 0, 0, 0.0027635992, -0.23474884, -0.35732681
12.36538, 0.029448137, 0.71556413, -0.031754781, -0.69720334, 12.36538423008704, 0.0086714821, 0.20976301, -0.2968753, -0.054250598, 1.126339, 1.3912928, 0, 0, 0, 0, 0, 0, 0.0027635992, -0.23474884, -0.35732681
12.36538, 0.029448137, 0.71556413, -0.031754781, -0.69720334, 12.36538423008704, 0.0086714821, 0.20976301, -0.2968753, -0.054250598, 1.126339, 1.3912928, 0, 0, 0, 0, 0, 0, 0.0027635992, -0.23474884, -0.35732681
12.375, 0.028478613, 0.7163341, -0.030751247, -0.69649756, 12.3749995939693, 0.0076186191, 0.2230939, -0.28047249, -0.063530423, 1.1694108, 1.4444132, 0, 0, 0, 0, 0, 0, 0.0029271096, -0.24031544, -0.36846164
12.375, 0.028478613, 0.7163341, -0.030751247, -0.69649756, 12.3749995939693, 0.0076186191, 0.2230939, -0.28047249, -0.063530423, 1.1694108, 1.4444132, 0, 0, 0, 0, 0, 0, 0.0029271096, -0.24031544, -0.36846164
12.375, 0.028478613, 0.7163341, -0.030751247, -0.69649756, 12.3749995939693, 0.0076186191, 0.2230939, -0.28047249, -0.063530423, 1.1694108, 1.4444132, 0, 0, 0, 0, 0, 0, 0.0029271096, -0.24031544, -0.36846164
12.38462, 0.027569899, 0.71714467, -0.029798772, -0.69574106, 12.38461530781925, 0.0064726821, 0.2367833, -0.26365089, -0.072831407, 1.2123436, 1.4968908, 0, 0, 0, 0, 0, 0, 0.0030899495, -0.24588299, -0.37958264
12.38462, 0.027569899, 0.71714467, -0.029798772, -0.69574106, 12.38461530781925, 0.0064726821, 0.2367833, -0.26365089, -0.072831407, 1.2123436, 1.4968908, 0, 0, 0, 0, 0, 0, 0.0030899495, -0.24588299, -0.37958264
12.38462, 0.027569899, 0.71714467, -0.029798772, -0.69574106, 12.38461530781925, 0.0064726821, 0.2367833, -0.26365089, -0.072831407, 1.2123436, 1.4968908, 0, 0, 0, 0, 0, 0, 0.0030899495, -0.24588299, -0.37958264
12.39423, 0.026723169, 0.71799642, -0.028897934, -0.69493312, 12.39423068813136, 0.0051807868, 0.2505174, -0.2467422, -0.082362391, 1.2537134, 1.5472125, 0, 0, 0, 0, 0, 0, 0.0031650215, -0.2482357, -0.38447708
12.39423, 0.026723169, 0.71799642, -0.028897934, -0.69493312, 12.39423068813136, 0.0051807868, 0.2505174, -0.2467422, -0.082362391, 1.2537134, 1.5472125, 0, 0, 0, 0, 0, 0, 0.0031650215, -0.2482357, -0.38447708
12.39423, 0.026723169, 0.71799642, -0.028897934, -0.69493312, 12.39423068813136, 0.0051807868, 0.2505174, -0.2467422, -0.082362391, 1.2537134, 1.5472125, 0, 0, 0, 0, 0, 0, 0.0031650215, -0.2482357, -0.38447708
12.40385, 0.025938995, 0.71888947, -0.028048569, -0.6940738, 12.40384632573686, 0.003741849, 0.264258, -0.22979219, -0.092298567, 1.2921393, 1.5938995, 0, 0, 0, 0, 0, 0, 0.0031709522, -0.24806786, -0.38447601
12.40385, 0.025938995, 0.71888947, -0.028048569, -0.6940738, 12.40384632573686, 0.003741849, 0.264258, -0.22979219, -0.092298567, 1.2921393, 1.5938995, 0, 0, 0, 0, 0, 0, 0.0031709522, -0.24806786, -0.38447601
12.40385, 0.025938995, 0.71888947, -0.028048569, -0.6940738, 12.40384632573686, 0.003741849, 0.264258, -0.22979219, -0.092298567, 1.2921393, 1.5938995, 0, 0, 0, 0, 0, 0, 0.0031709522, -0.24806786, -0.38447601
12.41346, 0.025217893, 0.7198239, -0.027250463, -0.69316316, 12.41346163399568, 0.0021623699, 0.27800831, -0.2128045, -0.10275829, 1.3266096, 1.6358752, 0, 0, 0, 0, 0, 0, 0.0031760633, -0.2478981, -0.38445956
12.41346, 0.025217893, 0.7198239, -0.027250463, -0.69316316, 12.41346163399568, 0.0021623699, 0.27800831, -0.2128045, -0.10275829, 1.3266096, 1.6358752, 0, 0, 0, 0, 0, 0, 0.0031760633, -0.2478981, -0.38445956
12.41346, 0.025217893, 0.7198239, -0.027250463, -0.69316316, 12.41346163399568, 0.0021623699, 0.27800831, -0.2128045, -0.10275829, 1.3266096, 1.6358752, 0, 0, 0, 0, 0, 0, 0.0031760633, -0.2478981, -0.38445956
12.42308, 0.024560295, 0.72079968, -0.026503386, -0.69220096, 12.42307720352566, 0.00044887359, 0.29177159, -0.1957823, -0.11379885, 1.3563713, 1.6723222, 0, 0, 0, 0, 0, 0, 0.003180176, -0.24772835, -0.38442773
12.42308, 0.024560295, 0.72079968, -0.026503386, -0.69220096, 12.42307720352566, 0.00044887359, 0.29177159, -0.1957823, -0.11379885, 1.3563713, 1.6723222, 0, 0, 0, 0, 0, 0, 0.003180176, -0.24772835, -0.38442773
12.42308, 0.024560295, 0.72079968, -0.026503386, -0.69220096, 12.42307720352566, 0.00044887359, 0.29177159, -0.1957823, -0.11379885, 1.3563713, 1.6723222, 0, 0, 0, 0, 0, 0, 0.003180176, -0.24772835, -0.38442773
12.43269, 0.023966657, 0.7218169, -0.025807155, -0.69118744, 12.43269244748599, -0.001392094, 0.30555111, -0.1787291, -0.12542792, 1.3810283, 1.7028154, 0, 0, 0, 0, 0, 0, 0.0031833798, -0.24755764, -0.38437957
12.43269, 0.023966657, 0.7218169, -0.025807155, -0.69118744, 12.43269244748599, -0.001392094, 0.30555111, -0.1787291, -0.12542792, 1.3810283, 1.7028154, 0, 0, 0, 0, 0, 0, 0.0031833798, -0.24755764, -0.38437957
12.43269, 0.023966657, 0.7218169, -0.025807155, -0.69118744, 12.43269244748599, -0.001392094, 0.30555111, -0.1787291, -0.12542792, 1.3810283, 1.7028154, 0, 0, 0, 0, 0, 0, 0.0031833798, -0.24755764, -0.38437957
12.44231, 0.023437353, 0.72287548, -0.025161562, -0.69012219, 12.44230795630153, -0.003353958, 0.31935021, -0.1616482, -0.13759725, 1.4004362, 1.7271848, 0, 0, 0, 0, 0, 0, 0.0031856, -0.24738407, -0.38431531
12.44231, 0.023437353, 0.72287548, -0.025161562, -0.69012219, 12.44230795630153, -0.003353958, 0.31935021, -0.1616482, -0.13759725, 1.4004362, 1.7271848, 0, 0, 0, 0, 0, 0, 0.0031856, -0.24738407, -0.38431531
12.44231, 0.023437353, 0.72287548, -0.025161562, -0.69012219, 12.44230795630153, -0.003353958, 0.31935021, -0.1616482, -0.13759725, 1.4004362, 1.7271848, 0, 0, 0, 0, 0, 0, 0.0031856, -0.24738407, -0.38431531
12.45192, 0.022972753, 0.72397554, -0.024566444, -0.68900526, 12.45192314295002, -0.0054301168, 0.33317241, -0.1445428, -0.15021493, 1.4148153, 1.7456522, 0, 0, 0, 0, 0, 0, 0.0031868666, -0.24721241, -0.38423428
12.45192, 0.022972753, 0.72397554, -0.024566444, -0.68900526, 12.45192314295002, -0.0054301168, 0.33317241, -0.1445428, -0.15021493, 1.4148153, 1.7456522, 0, 0, 0, 0, 0, 0, 0.0031868666, -0.24721241, -0.38423428
12.45192, 0.022972753, 0.72397554, -0.024566444, -0.68900526, 12.45192314295002, -0.0054301168, 0.33317241, -0.1445428, -0.15021493, 1.4148153, 1.7456522, 0, 0, 0, 0, 0, 0, 0.0031868666, -0.24721241, -0.38423428
12.46154, 0.022573188, 0.72511691, -0.02402162, -0.68783647, 12.46153859768184, -0.0076139332, 0.3470211, -0.1274161, -0.16313629, 1.4246333, 1.7586924, 0, 0, 0, 0, 0, 0, 0.0031870455, -0.24703884, -0.38413626
12.46154, 0.022573188, 0.72511691, -0.02402162, -0.68783647, 12.46153859768184, -0.0076139332, 0.3470211, -0.1274161, -0.16313629, 1.4246333, 1.7586924, 0, 0, 0, 0, 0, 0, 0.0031870455, -0.24703884, -0.38413626
12.46154, 0.022573188, 0.72511691, -0.02402162, -0.68783647, 12.46153859768184, -0.0076139332, 0.3470211, -0.1274161, -0.16313629, 1.4246333, 1.7586924, 0, 0, 0, 0, 0, 0, 0.0031870455, -0.24703884, -0.38413626
12.47115, 0.022238966, 0.72629935, -0.023526935, -0.68661577, 12.47115373331069, -0.0098987361, 0.3608999, -0.1102714, -0.17617701, 1.4307215, 1.7671698, 0, 0, 0, 0, 0, 0, 0.0031860471, -0.24686432, -0.38402086
12.47115, 0.022238966, 0.72629935, -0.023526935, -0.68661577, 12.47115373331069, -0.0098987361, 0.3608999, -0.1102714, -0.17617701, 1.4307215, 1.7671698, 0, 0, 0, 0, 0, 0, 0.0031860471, -0.24686432, -0.38402086
12.47115, 0.022238966, 0.72629935, -0.023526935, -0.68661577, 12.47115373331069, -0.0098987361, 0.3608999, -0.1102714, -0.17617701, 1.4307215, 1.7671698, 0, 0, 0, 0, 0, 0, 0.0031860471, -0.24686432, -0.38402086
12.48077, 0.021970334, 0.72752321, -0.023082254, -0.68534267, 12.4807691399292, -0.01227782, 0.3748123, -0.093111932, -0.18910111, 1.4341613, 1.772197, 0, 0, 0, 0, 0, 0, 0.0031837821, -0.24669075, -0.38388804
12.48077, 0.021970334, 0.72752321, -0.023082254, -0.68534267, 12.4807691399292, -0.01227782, 0.3748123, -0.093111932, -0.18910111, 1.4341613, 1.772197, 0, 0, 0, 0, 0, 0, 0.0031837821, -0.24669075, -0.38388804
12.48077, 0.021970334, 0.72752321, -0.023082254, -0.68534267, 12.4807691399292, -0.01227782, 0.3748123, -0.093111932, -0.18910111, 1.4341613, 1.772197, 0, 0, 0, 0, 0, 0, 0.0031837821, -0.24669075, -0.38388804
12.49038, 0.021767529, 0.72878838, -0.022687461, -0.68401688, 12.49038423020283, -0.01474442, 0.388762, -0.075940743, -0.20163485, 1.4363965, 1.7752762, 0, 0, 0, 0, 0, 0, 0.0031803995, -0.24651432, -0.38373759
12.49038, 0.021767529, 0.72878838, -0.022687461, -0.68401688, 12.49038423020283, -0.01474442, 0.388762, -0.075940743, -0.20163485, 1.4363965, 1.7752762, 0, 0, 0, 0, 0, 0, 0.0031803995, -0.24651432, -0.38373759
12.49038, 0.021767529, 0.72878838, -0.022687461, -0.68401688, 12.49038423020283, -0.01474442, 0.388762, -0.075940743, -0.20163485, 1.4363965, 1.7752762, 0, 0, 0, 0, 0, 0, 0.0031803995, -0.24651432, -0.38373759
12.5, 0.021630747, 0.73009461, -0.022342421, -0.68263811, 12.49999959408164, -0.017291751, 0.4027527, -0.058760989, -0.21350902, 1.4388082, 1.7778262, 0, 0, 0, 0, 0, 0, 0.0031758249, -0.24633884, -0.38356954
12.5, 0.021630747, 0.73009461, -0.022342421, -0.68263811, 12.49999959408164, -0.017291751, 0.4027527, -0.058760989, -0.21350902, 1.4388082, 1.7778262, 0, 0, 0, 0, 0, 0, 0.0031758249, -0.24633884, -0.38356954
12.5, 0.021630747, 0.73009461, -0.022342421, -0.68263811, 12.49999959408164, -0.017291751, 0.4027527, -0.058760989, -0.21350902, 1.4388082, 1.7778262, 0, 0, 0, 0, 0, 0, 0.0031758249, -0.24633884, -0.38356954
12.50962, 0.021560155, 0.73144203, -0.022047035, -0.68120605, 12.5096153079282, -0.01991296, 0.41678801, -0.041575771, -0.2246896, 1.4415662, 1.7800208, 0, 0, 0, 0, 0, 0, 0.0031699687, -0.24616146, -0.38338351
12.50962, 0.021560155, 0.73144203, -0.022047035, -0.68120605, 12.5096153079282, -0.01991296, 0.41678801, -0.041575771, -0.2246896, 1.4415662, 1.7800208, 0, 0, 0, 0, 0, 0, 0.0031699687, -0.24616146, -0.38338351
12.50962, 0.021560155, 0.73144203, -0.022047035, -0.68120605, 12.5096153079282, -0.01991296, 0.41678801, -0.041575771, -0.2246896, 1.4415662, 1.7800208, 0, 0, 0, 0, 0, 0, 0.0031699687, -0.24616146, -0.38338351
12.51923, 0.021555888, 0.73283052, -0.021801224, -0.67972016, 12.51923068823701, -0.022601141, 0.4308717, -0.024388149, -0.2351796, 1.4447201, 1.7819172, 0, 0, 0, 0, 0, 0, 0.0031628907, -0.24598503, -0.38317943
12.51923, 0.021555888, 0.73283052, -0.021801224, -0.67972016, 12.51923068823701, -0.022601141, 0.4308717, -0.024388149, -0.2351796, 1.4447201, 1.7819172, 0, 0, 0, 0, 0, 0, 0.0031628907, -0.24598503, -0.38317943
12.51923, 0.021555888, 0.73283052, -0.021801224, -0.67972016, 12.51923068823701, -0.022601141, 0.4308717, -0.024388149, -0.2351796, 1.4447201, 1.7819172, 0, 0, 0, 0, 0, 0, 0.0031628907, -0.24598503, -0.38317943
12.52885, 0.02161804, 0.73425978, -0.021604901, -0.67818028, 12.52884632583928, -0.025349351, 0.44500759, -0.0072011952, -0.24496813, 1.4482301, 1.7834641, 0, 0, 0, 0, 0, 0, 0.0031543672, -0.24580574, -0.38295749
12.52885, 0.02161804, 0.73425978, -0.021604901, -0.67818028, 12.52884632583928, -0.025349351, 0.44500759, -0.0072011952, -0.24496813, 1.4482301, 1.7834641, 0, 0, 0, 0, 0, 0, 0.0031543672, -0.24580574, -0.38295749
12.52885, 0.02161804, 0.73425978, -0.021604901, -0.67818028, 12.52884632583928, -0.025349351, 0.44500759, -0.0072011952, -0.24496813, 1.4482301, 1.7834641, 0, 0, 0, 0, 0, 0, 0.0031543672, -0.24580574, -0.38295749
12.53846, 0.021746675, 0.73572993, -0.021458011, -0.67658567, 12.53846163409494, -0.02815057, 0.4591994, 0.009982097, -0.25405577, 1.452132, 1.7847011, 0, 0, 0, 0, 0, 0, 0.0031446368, -0.2456274, -0.3827174
12.53846, 0.021746675, 0.73572993, -0.021458011, -0.67658567, 12.53846163409494, -0.02815057, 0.4591994, 0.009982097, -0.25405577, 1.452132, 1.7847011, 0, 0, 0, 0, 0, 0, 0.0031446368, -0.2456274, -0.3827174
12.53846, 0.021746675, 0.73572993, -0.021458011, -0.67658567, 12.53846163409494, -0.02815057, 0.4591994, 0.009982097, -0.25405577, 1.452132, 1.7847011, 0, 0, 0, 0, 0, 0, 0.0031446368, -0.2456274, -0.3827174
12.54808, 0.021941828, 0.73724061, -0.0213605, -0.67493606, 12.54807720362182, -0.03099771, 0.4734509, 0.02715872, -0.26243246, 1.4563984, 1.7855943, 0, 0, 0, 0, 0, 0, 0.0031335354, -0.24544811, -0.3824594
12.54808, 0.021941828, 0.73724061, -0.0213605, -0.67493606, 12.54807720362182, -0.03099771, 0.4734509, 0.02715872, -0.26243246, 1.4563984, 1.7855943, 0, 0, 0, 0, 0, 0, 0.0031335354, -0.24544811, -0.3824594
12.54808, 0.021941828, 0.73724061, -0.0213605, -0.67493606, 12.54807720362182, -0.03099771, 0.4734509, 0.02715872, -0.26243246, 1.4563984, 1.7855943, 0, 0, 0, 0, 0, 0, 0.0031335354, -0.24544811, -0.3824594
12.55769, 0.02220349, 0.73879176, -0.021312328, -0.67323071, 12.55769244757913, -0.033883631, 0.48776579, 0.044325709, -0.27009851, 1.4610618, 1.786184, 0, 0, 0, 0, 0, 0, 0.0031209886, -0.24526691, -0.38218355
12.55769, 0.02220349, 0.73879176, -0.021312328, -0.67323071, 12.55769244757913, -0.033883631, 0.48776579, 0.044325709, -0.27009851, 1.4610618, 1.786184, 0, 0, 0, 0, 0, 0, 0.0031209886, -0.24526691, -0.38218355
12.55769, 0.02220349, 0.73879176, -0.021312328, -0.67323071, 12.55769244757913, -0.033883631, 0.48776579, 0.044325709, -0.27009851, 1.4610618, 1.786184, 0, 0, 0, 0, 0, 0, 0.0031209886, -0.24526691, -0.38218355
12.56731, 0.022531625, 0.74038321, -0.02131347, -0.67146915, 12.56730795639172, -0.036801111, 0.50214821, 0.061480109, -0.27704284, 1.466098, 1.7864348, 0, 0, 0, 0, 0, 0, 0.0031070113, -0.24508572, -0.38188979
12.56731, 0.022531625, 0.74038321, -0.02131347, -0.67146915, 12.56730795639172, -0.036801111, 0.50214821, 0.061480109, -0.27704284, 1.466098, 1.7864348, 0, 0, 0, 0, 0, 0, 0.0031070113, -0.24508572, -0.38188979
12.56731, 0.022531625, 0.74038321, -0.02131347, -0.67146915, 12.56730795639172, -0.036801111, 0.50214821, 0.061480109, -0.27704284, 1.466098, 1.7864348, 0, 0, 0, 0, 0, 0, 0.0031070113, -0.24508572, -0.38188979
12.57692, 0.022926155, 0.74201477, -0.02136391, -0.66965073, 12.57692314303732, -0.03974285, 0.51660162, 0.078619003, -0.28326514, 1.4715371, 1.7863876, 0, 0, 0, 0, 0, 0, 0.0030914694, -0.24490452, -0.38157815
12.57692, 0.022926155, 0.74201477, -0.02136391, -0.66965073, 12.57692314303732, -0.03974285, 0.51660162, 0.078619003, -0.28326514, 1.4715371, 1.7863876, 0, 0, 0, 0, 0, 0, 0.0030914694, -0.24490452, -0.38157815
12.57692, 0.022926155, 0.74201477, -0.02136391, -0.66965073, 12.57692314303732, -0.03974285, 0.51660162, 0.078619003, -0.28326514, 1.4715371, 1.7863876, 0, 0, 0, 0, 0, 0, 0.0030914694, -0.24490452, -0.38157815
12.58654, 0.023386974, 0.74368626, -0.021463653, -0.6677748, 12.58653859776633, -0.04270149, 0.53112978, 0.095739469, -0.28875351, 1.4773517, 1.7860076, 0, 0, 0, 0, 0, 0, 0.003074497, -0.24472332, -0.38124886
12.58654, 0.023386974, 0.74368626, -0.021463653, -0.6677748, 12.58653859776633, -0.04270149, 0.53112978, 0.095739469, -0.28875351, 1.4773517, 1.7860076, 0, 0, 0, 0, 0, 0, 0.003074497, -0.24472332, -0.38124886
12.58654, 0.023386974, 0.74368626, -0.021463653, -0.6677748, 12.58653859776633, -0.04270149, 0.53112978, 0.095739469, -0.28875351, 1.4773517, 1.7860076, 0, 0, 0, 0, 0, 0, 0.003074497, -0.24472332, -0.38124886
12.59615, 0.023913922, 0.74539739, -0.021612704, -0.66584069, 12.59615373339241, -0.045669559, 0.54573679, 0.1128386, -0.29350716, 1.4835736, 1.7853339, 0, 0, 0, 0, 0, 0, 0.0030559152, -0.24453831, -0.38090208
12.59615, 0.023913922, 0.74539739, -0.021612704, -0.66584069, 12.59615373339241, -0.045669559, 0.54573679, 0.1128386, -0.29350716, 1.4835736, 1.7853339, 0, 0, 0, 0, 0, 0, 0.0030559152, -0.24453831, -0.38090208
